transaction_id,customer_id,product_id,quantity,price,total_amount,date
1840,153,66,2,38.81,77.61,2023-10-20
1841,420,92,4,50.68,202.7,2023-01-20
1842,318,10,2,370.74,741.47,2023-05-02
1843,367,56,2,103.28,206.57,2023-02-22
1844,437,85,1,51.88,51.88,2023-11-10
1845,267,35,3,147.75,443.26,2023-07-05
1846,100,75,4,436.22,1744.87,2023-11-01
1847,115,108,3,492.39,1477.17,2023-02-13
1848,242,66,1,34.44,34.44,2023-08-11
1849,386,104,3,429.03,1287.1,2023-12-19
1850,147,31,2,249.7,499.41,2023-04-29
1851,361,5,1,334.69,334.69,2023-06-20
1852,291,107,3,130.98,392.95,2023-07-26
1853,191,76,2,14.44,28.88,2023-01-06
1854,282,33,2,77.16,154.33,2023-01-27
1855,172,21,1,29.84,29.84,2023-05-15
1856,402,87,3,480.97,1442.92,2023-06-11
1857,158,119,3,154.22,462.67,2023-07-13
1858,486,44,4,348.84,1395.37,2023-11-29
1859,336,39,1,452.32,452.32,2023-04-22
1860,330,14,3,196.49,589.48,2023-03-02
1861,111,55,4,309.25,1237.02,2023-05-04
1862,437,97,1,478.02,478.02,2023-05-04
1863,236,118,3,146.51,439.52,2023-03-13
1864,472,92,2,45.26,90.52,2023-08-28
1865,294,100,1,67.28,67.28,2023-12-13
1866,56,25,4,387.93,1551.73,2023-11-09
1867,266,113,1,216.45,216.45,2023-05-01
1868,357,73,1,7.48,7.48,2023-04-08
1869,7,27,1,298.03,298.03,2023-12-16
1870,128,70,4,248.76,995.05,2023-12-21
1871,141,118,2,152.36,304.72,2023-06-06
1872,32,88,3,220.18,660.53,2023-04-03
1873,44,75,4,481.84,1927.37,2023-01-08
1874,76,72,2,419.01,838.02,2023-10-29
1875,35,41,1,289.8,289.8,2023-11-30
1876,77,21,1,30.03,30.03,2023-04-17
1877,37,14,1,247.25,247.25,2023-10-04
1878,187,64,1,306.1,306.1,2023-09-01
1879,324,73,3,8.24,24.73,2023-02-07
1880,93,75,3,443.08,1329.23,2023-02-10
1881,34,20,4,231.41,925.63,2023-04-29
1882,435,71,1,406.0,406.0,2023-06-24
1883,65,92,3,37.68,113.03,2023-09-21
1884,313,85,4,53.8,215.19,2023-07-22
1885,82,88,3,167.97,503.9,2023-05-14
1886,483,26,1,265.37,265.37,2023-01-19
1887,450,65,2,132.92,265.83,2023-01-12
1888,24,34,3,445.42,1336.25,2023-05-28
1889,349,4,2,312.66,625.33,2023-04-01
1890,248,1,2,492.83,985.67,2023-02-25
1891,331,119,1,147.51,147.51,2023-05-05
1892,340,109,3,492.57,1477.71,2023-11-18
1893,331,81,1,519.32,519.32,2023-12-16
1894,373,96,4,344.17,1376.7,2023-05-08
1895,61,59,3,370.14,1110.43,2023-08-11
1896,357,77,3,52.19,156.58,2023-11-23
1897,43,82,1,373.76,373.76,2023-11-24
1898,201,108,4,481.3,1925.2,2023-04-04
1899,51,52,1,136.9,136.9,2023-04-01
1900,449,52,4,133.14,532.57,2023-04-13
1901,76,80,1,266.82,266.82,2023-12-02
1902,469,46,2,26.54,53.08,2023-11-10
1903,204,23,4,484.59,1938.37,2023-06-05
1904,140,70,4,227.39,909.56,2023-10-10
1905,449,74,2,427.03,854.05,2023-05-29
1906,376,2,2,180.59,361.18,2023-05-25
1907,169,10,3,326.35,979.06,2023-08-26
1908,483,90,1,22.27,22.27,2023-06-29
1909,311,69,1,274.16,274.16,2023-05-07
1910,457,112,3,78.24,234.72,2023-09-29
1911,390,99,4,108.03,432.11,2023-09-24
1912,143,55,2,274.97,549.93,2023-04-03
1913,308,57,4,291.03,1164.13,2023-09-03
1914,199,24,2,368.38,736.76,2023-11-26
1915,418,106,3,388.56,1165.67,2023-05-05
1916,484,1,4,498.54,1994.18,2023-02-04
1917,375,115,1,484.95,484.95,2023-07-01
1918,218,65,4,154.31,617.24,2023-02-22
1919,417,90,4,24.71,98.83,2023-07-01
1920,209,8,2,339.22,678.45,2023-11-20
1921,419,95,3,222.87,668.62,2023-02-19
1922,313,119,2,112.15,224.3,2023-09-05
1923,6,25,3,514.82,1544.45,2023-09-26
1924,474,19,1,335.02,335.02,2023-09-02
1925,43,1,2,541.6,1083.2,2023-02-28
1926,440,5,1,426.55,426.55,2023-02-06
1927,479,120,2,208.15,416.29,2023-03-23
1928,410,21,2,32.16,64.32,2023-12-03
1929,469,4,2,242.53,485.06,2023-09-03
1930,320,36,1,561.43,561.43,2023-11-25
1931,5,75,4,447.72,1790.89,2023-07-09
1932,134,50,4,16.98,67.93,2023-10-05
1933,474,55,4,337.1,1348.42,2023-08-17
1934,293,24,3,364.86,1094.59,2023-08-02
1935,106,106,3,381.81,1145.43,2023-05-24
1936,179,51,2,161.13,322.26,2023-11-16
1937,117,36,3,452.62,1357.86,2023-10-06
1938,225,42,2,436.36,872.72,2023-09-28
1939,183,38,1,55.32,55.32,2023-12-19
1940,296,52,4,150.37,601.47,2023-10-04
1941,338,37,4,439.76,1759.04,2023-02-09
1942,201,7,4,479.53,1918.11,2023-06-08
1943,385,77,2,60.14,120.29,2023-09-19
1944,254,44,1,263.01,263.01,2023-01-21
1945,134,33,1,77.27,77.27,2023-03-26
1946,298,56,1,127.59,127.59,2023-04-27
1947,102,6,2,454.75,909.51,2023-06-26
1948,243,9,4,144.03,576.11,2023-05-31
1949,7,48,3,323.99,971.98,2023-10-07
1950,391,110,1,131.49,131.49,2023-09-16
1951,14,104,3,459.27,1377.81,2023-10-12
1952,239,39,1,466.69,466.69,2023-04-15
1953,188,63,3,394.07,1182.22,2023-04-02
1954,139,67,1,127.36,127.36,2023-06-15
1955,247,35,2,143.73,287.45,2023-01-10
1956,308,77,1,52.04,52.04,2023-09-15
1957,324,78,4,150.76,603.02,2023-09-14
1958,142,83,2,240.07,480.14,2023-10-03
1959,230,72,4,493.75,1974.99,2023-04-24
1960,436,29,3,498.44,1495.33,2023-09-28
1961,406,39,3,376.51,1129.53,2023-03-25
1962,1,26,4,268.34,1073.36,2023-02-19
1963,201,60,1,13.58,13.58,2023-09-25
1964,219,77,3,62.6,187.81,2023-03-28
1965,216,89,3,253.69,761.06,2023-06-08
1966,99,93,1,240.17,240.17,2023-09-19
1967,475,33,1,84.05,84.05,2023-12-23
1968,466,77,4,64.5,257.98,2023-01-17
1969,241,31,2,195.83,391.66,2023-11-18
1970,486,37,4,409.28,1637.12,2023-06-04
1971,102,81,4,452.81,1811.25,2023-10-16
1972,60,26,3,240.46,721.37,2023-08-18
1973,417,95,3,191.57,574.71,2023-11-02
1974,285,40,3,94.65,283.95,2023-06-01
1975,384,99,4,139.09,556.37,2023-10-21
1976,67,104,3,588.01,1764.03,2023-03-07
1977,176,75,3,457.39,1372.17,2023-12-03
1978,45,15,2,122.1,244.2,2023-04-02
1979,462,67,3,147.42,442.25,2023-01-26
1980,350,95,1,206.75,206.75,2023-02-28
1981,274,104,4,567.16,2268.63,2023-11-28
1982,38,65,2,121.95,243.91,2023-01-20
1983,378,17,2,216.11,432.22,2023-01-22
1984,123,56,1,111.1,111.1,2023-07-28
1985,288,67,3,140.24,420.72,2023-06-30
1986,116,95,2,192.64,385.29,2023-06-15
1987,184,31,2,188.58,377.16,2023-09-29
1988,316,22,4,27.32,109.27,2023-03-22
1989,113,100,2,74.74,149.47,2023-05-18
1990,451,20,4,177.37,709.46,2023-06-01
1991,203,98,4,246.73,986.94,2023-04-01
1992,318,79,4,123.18,492.71,2023-12-31
1993,298,50,2,17.79,35.57,2023-03-15
1994,313,27,2,254.75,509.49,2023-04-18
1995,9,82,3,424.59,1273.76,2023-10-13
1996,322,41,1,256.92,256.92,2023-11-06
1997,451,61,1,189.41,189.41,2023-06-12
1998,459,31,1,255.71,255.71,2023-11-13
1999,406,8,1,358.73,358.73,2023-04-07
2000,255,75,2,476.37,952.74,2023-07-27
2001,475,11,3,149.88,449.63,2023-04-03
2002,418,117,3,394.38,1183.15,2023-11-30
2003,259,66,2,44.5,89.0,2023-01-10
2004,56,30,3,545.96,1637.87,2023-05-21
2005,406,117,1,435.22,435.22,2023-12-07
2006,89,59,2,455.93,911.87,2023-02-06
2007,214,26,1,311.31,311.31,2023-03-04
2008,325,1,1,487.51,487.51,2023-03-13
2009,75,36,2,395.75,791.49,2023-10-09
2010,264,117,1,463.63,463.63,2023-10-11
2011,487,87,3,453.04,1359.12,2023-04-06
2012,98,33,1,74.09,74.09,2023-08-11
2013,13,46,1,34.66,34.66,2023-12-04
2014,324,33,4,81.37,325.5,2023-08-07
2015,52,81,2,501.47,1002.95,2023-01-25
2016,316,10,4,416.81,1667.25,2023-03-19
2017,197,35,2,122.94,245.88,2023-12-19
2018,386,22,4,35.08,140.31,2023-04-08
2019,23,50,4,17.55,70.19,2023-03-05
2020,10,101,4,262.3,1049.22,2023-10-18
2021,116,83,1,324.41,324.41,2023-03-01
2022,420,111,4,290.48,1161.91,2023-02-09
2023,209,16,4,249.48,997.93,2023-06-01
2024,291,91,3,37.66,112.97,2023-01-28
2025,433,10,3,322.5,967.51,2023-07-16
2026,155,105,3,254.46,763.38,2023-09-07
2027,396,86,4,445.65,1782.59,2023-01-11
2028,131,46,4,27.29,109.17,2023-04-18
2029,393,67,2,109.62,219.24,2023-12-31
2030,458,31,3,258.6,775.81,2023-07-25
2031,447,91,4,52.16,208.66,2023-08-15
2032,199,57,1,220.98,220.98,2023-07-09
2033,359,45,2,373.71,747.42,2023-04-09
2034,243,113,3,225.42,676.26,2023-09-20
2035,278,117,3,469.34,1408.03,2023-11-28
2036,337,7,4,391.38,1565.51,2023-05-15
2037,425,31,2,242.39,484.77,2023-09-17
2038,211,25,3,385.64,1156.91,2023-11-03
2039,170,26,3,330.59,991.76,2023-05-10
2040,435,57,2,265.09,530.18,2023-11-28
2041,482,91,2,36.14,72.28,2023-09-03
2042,162,108,3,514.86,1544.57,2023-02-27
2043,269,107,4,130.55,522.21,2023-11-24
2044,120,23,1,378.48,378.48,2023-09-25
2045,5,63,2,325.44,650.87,2023-04-12
2046,465,100,1,60.99,60.99,2023-07-22
2047,395,99,4,105.77,423.08,2023-12-30
2048,93,95,1,166.2,166.2,2023-10-13
2049,243,89,4,205.46,821.82,2023-11-05
2050,412,118,1,179.56,179.56,2023-10-16
2051,378,26,3,309.08,927.25,2023-02-05
2052,320,63,1,358.89,358.89,2023-08-21
2053,342,36,3,529.94,1589.83,2023-09-23
2054,244,100,1,71.84,71.84,2023-03-10
2055,5,40,3,99.9,299.71,2023-04-26
2056,30,15,1,109.4,109.4,2023-07-28
2057,27,21,3,35.17,105.52,2023-10-26
2058,268,20,1,190.4,190.4,2023-09-11
2059,8,51,4,133.7,534.8,2023-03-18
2060,101,17,3,207.74,623.21,2023-08-02
2061,182,96,1,387.42,387.42,2023-09-09
2062,240,31,3,209.44,628.33,2023-07-21
2063,108,115,3,560.87,1682.62,2023-11-12
2064,240,2,2,211.53,423.06,2023-04-20
2065,92,39,3,488.61,1465.83,2023-11-29
2066,80,73,2,8.43,16.86,2023-08-24
2067,269,96,3,324.42,973.26,2023-04-14
2068,467,33,3,96.96,290.88,2023-10-28
2069,128,64,3,294.38,883.13,2023-03-03
2070,404,28,2,384.38,768.75,2023-06-01
2071,123,62,4,463.42,1853.67,2023-10-10
2072,20,69,2,291.92,583.84,2023-05-26
2073,396,80,3,297.81,893.43,2023-06-21
2074,365,69,3,251.53,754.6,2023-10-19
2075,321,104,3,413.96,1241.87,2023-10-09
2076,375,94,4,181.81,727.23,2023-10-27
2077,482,105,1,268.45,268.45,2023-07-01
2078,82,58,2,143.04,286.08,2023-06-02
2079,162,119,2,148.5,296.99,2023-12-17
2080,228,109,4,380.54,1522.16,2023-05-03
2081,406,8,4,414.57,1658.26,2023-08-28
2082,185,89,1,211.41,211.41,2023-05-24
2083,305,64,1,239.73,239.73,2023-04-17
2084,220,12,1,480.61,480.61,2023-10-02
2085,276,114,4,353.64,1414.58,2023-09-26
2086,141,3,2,230.69,461.38,2023-02-26
2087,333,28,1,490.68,490.68,2023-01-07
2088,317,114,1,339.85,339.85,2023-11-13
2089,363,94,1,175.65,175.65,2023-12-01
2090,228,3,3,218.9,656.7,2023-01-21
2091,409,14,2,192.26,384.53,2023-05-20
2092,395,85,3,43.04,129.12,2023-10-11
2093,279,110,1,168.7,168.7,2023-01-05
2094,135,42,4,430.3,1721.22,2023-10-01
2095,224,91,3,47.65,142.95,2023-10-02
2096,38,26,3,275.4,826.19,2023-06-09
2097,245,110,3,142.33,426.99,2023-11-10
2098,348,44,3,256.85,770.56,2023-06-18
2099,154,72,2,465.94,931.87,2023-11-10
2100,407,8,4,372.23,1488.93,2023-09-21
2101,65,7,3,521.84,1565.53,2023-07-11
2102,150,23,2,344.67,689.34,2023-04-04
2103,373,78,1,152.21,152.21,2023-06-04
2104,11,49,2,137.78,275.57,2023-05-07
2105,175,63,2,314.92,629.85,2023-09-19
2106,107,102,3,453.64,1360.92,2023-04-09
2107,464,68,4,555.67,2222.67,2023-02-03
2108,20,2,2,146.81,293.62,2023-04-20
2109,181,78,3,150.53,451.6,2023-02-20
2110,163,48,1,277.07,277.07,2023-09-13
2111,30,106,3,435.23,1305.69,2023-07-17
2112,474,56,3,118.49,355.46,2023-08-03
2113,13,67,1,139.83,139.83,2023-05-19
2114,452,27,4,256.22,1024.88,2023-10-20
2115,306,80,3,257.45,772.36,2023-12-25
2116,149,95,1,156.98,156.98,2023-12-01
2117,191,58,3,116.88,350.65,2023-08-07
2118,38,79,2,126.48,252.96,2023-08-11
2119,239,106,4,400.44,1601.78,2023-10-30
2120,209,76,1,13.3,13.3,2023-03-25
2121,38,90,4,22.64,90.56,2023-02-20
2122,15,97,3,561.66,1684.97,2023-03-23
2123,285,116,3,159.17,477.52,2023-08-23
2124,224,95,1,195.45,195.45,2023-12-16
2125,49,42,3,413.39,1240.17,2023-09-17
2126,77,70,2,186.75,373.5,2023-11-19
2127,288,34,3,546.74,1640.23,2023-02-21
2128,186,69,1,285.23,285.23,2023-08-18
2129,329,30,2,467.79,935.58,2023-12-14
2130,82,49,4,121.93,487.7,2023-02-27
2131,351,17,4,172.47,689.88,2023-07-02
2132,22,48,3,291.35,874.05,2023-06-07
2133,61,75,1,517.66,517.66,2023-01-21
2134,128,6,4,466.35,1865.41,2023-04-03
2135,250,54,3,383.04,1149.13,2023-02-07
2136,193,56,1,114.72,114.72,2023-08-06
2137,136,22,1,25.91,25.91,2023-04-04
2138,190,78,4,129.4,517.59,2023-12-29
2139,320,91,4,49.98,199.94,2023-12-16
2140,442,55,3,333.63,1000.9,2023-09-27
2141,292,46,4,35.64,142.54,2023-03-21
2142,184,93,1,312.64,312.64,2023-08-12
2143,498,1,4,479.46,1917.85,2023-12-27
2144,409,99,1,142.37,142.37,2023-10-19
2145,126,55,2,379.89,759.78,2023-01-28
2146,337,74,1,454.67,454.67,2023-10-11
2147,409,101,4,255.67,1022.66,2023-02-26
2148,387,8,2,380.88,761.75,2023-12-15
2149,164,107,2,101.36,202.71,2023-07-07
2150,430,56,3,119.05,357.14,2023-05-08
2151,430,40,4,112.98,451.92,2023-06-04
2152,403,51,1,165.85,165.85,2023-09-20
2153,34,62,4,419.96,1679.85,2023-02-06
2154,224,5,3,344.07,1032.2,2023-12-16
2155,343,119,4,137.19,548.78,2023-09-22
2156,260,76,3,11.89,35.66,2023-02-24
2157,337,80,1,282.52,282.52,2023-08-07
2158,249,60,4,12.09,48.35,2023-10-26
2159,114,18,3,370.02,1110.05,2023-09-05
2160,391,51,4,127.38,509.5,2023-05-22
2161,383,19,3,287.6,862.79,2023-01-25
2162,72,100,1,70.3,70.3,2023-03-26
2163,22,56,3,147.44,442.32,2023-02-21
2164,46,85,3,42.17,126.52,2023-03-10
2165,466,107,4,115.84,463.37,2023-12-03
2166,464,76,1,12.47,12.47,2023-12-29
2167,392,85,1,47.93,47.93,2023-06-26
2168,63,24,3,366.28,1098.85,2023-11-12
2169,28,98,2,221.48,442.95,2023-02-15
2170,5,18,1,336.3,336.3,2023-02-07
2171,357,34,2,538.05,1076.1,2023-10-16
2172,323,40,4,103.4,413.6,2023-11-24
2173,44,10,1,434.46,434.46,2023-07-25
2174,399,49,4,126.57,506.27,2023-09-14
2175,272,24,4,274.69,1098.77,2023-05-08
2176,381,91,2,38.32,76.63,2023-01-21
2177,25,103,1,162.31,162.31,2023-11-23
2178,362,38,3,51.93,155.78,2023-08-24
2179,401,42,4,421.26,1685.02,2023-11-16
2180,44,45,1,331.23,331.23,2023-11-24
2181,323,17,2,161.59,323.18,2023-02-22
2182,237,64,4,264.36,1057.42,2023-10-30
2183,207,101,1,232.61,232.61,2023-11-05
2184,490,82,3,417.15,1251.44,2023-03-01
2185,321,110,4,152.29,609.16,2023-05-19
2186,168,101,4,228.65,914.6,2023-06-09
2187,146,20,1,184.45,184.45,2023-06-01
2188,452,10,3,372.13,1116.4,2023-05-25
2189,201,107,2,101.74,203.48,2023-03-26
2190,160,102,4,392.9,1571.59,2023-12-01
2191,349,20,2,177.49,354.98,2023-01-27
2192,212,77,4,55.89,223.55,2023-10-18
2193,273,71,4,294.41,1177.64,2023-10-20
2194,323,47,1,267.9,267.9,2023-11-11
2195,463,31,1,199.28,199.28,2023-12-21
2196,210,31,2,238.65,477.3,2023-10-04
2197,381,105,4,270.26,1081.05,2023-08-30
2198,425,17,3,209.94,629.83,2023-02-10
2199,473,112,4,75.38,301.51,2023-04-28
2200,324,104,2,460.02,920.04,2023-06-01
2201,480,4,4,215.66,862.64,2023-06-06
2202,419,49,4,127.57,510.29,2023-08-29
2203,297,108,3,559.33,1678.0,2023-02-18
2204,62,74,4,373.28,1493.14,2023-01-08
2205,390,58,1,158.99,158.99,2023-04-21
2206,488,112,3,87.45,262.36,2023-05-23
2207,287,62,2,344.17,688.33,2023-09-13
2208,281,9,1,102.11,102.11,2023-06-22
2209,462,70,3,264.46,793.38,2023-08-29
2210,479,118,3,176.63,529.89,2023-12-04
2211,38,13,1,216.53,216.53,2023-02-17
2212,180,13,3,155.52,466.55,2023-06-23
2213,27,112,1,83.08,83.08,2023-10-11
2214,354,67,4,135.25,541.01,2023-04-06
2215,116,59,2,471.74,943.48,2023-02-09
2216,296,2,3,181.95,545.86,2023-03-28
2217,438,36,4,470.98,1883.92,2023-06-15
2218,337,39,2,551.4,1102.79,2023-09-01
2219,271,19,1,307.24,307.24,2023-07-04
2220,123,55,3,394.91,1184.74,2023-12-27
2221,137,38,1,66.91,66.91,2023-01-27
2222,134,92,1,35.76,35.76,2023-10-15
2223,236,112,2,63.75,127.51,2023-10-01
2224,64,18,4,337.47,1349.88,2023-03-17
2225,296,92,3,48.42,145.26,2023-08-08
2226,102,14,2,234.73,469.47,2023-11-06
2227,14,113,2,212.35,424.7,2023-11-30
2228,45,98,4,270.11,1080.46,2023-11-27
2229,271,51,1,128.28,128.28,2023-10-18
2230,406,14,2,228.94,457.88,2023-06-01
2231,436,66,3,33.82,101.45,2023-07-17
2232,351,99,4,107.09,428.35,2023-07-06
2233,426,110,4,131.15,524.6,2023-10-13
2234,4,110,1,137.34,137.34,2023-11-02
2235,160,48,4,303.87,1215.47,2023-02-03
2236,363,103,1,172.23,172.23,2023-01-18
2237,319,20,2,191.42,382.83,2023-08-25
2238,364,26,3,329.08,987.24,2023-02-01
2239,16,72,1,507.66,507.66,2023-04-19
2240,408,14,1,237.23,237.23,2023-10-17
2241,362,80,1,370.14,370.14,2023-10-01
2242,276,101,4,235.52,942.07,2023-03-10
2243,364,96,1,340.59,340.59,2023-09-05
2244,210,10,4,444.85,1779.41,2023-08-14
2245,331,38,1,50.02,50.02,2023-08-30
2246,461,50,4,16.58,66.32,2023-09-30
2247,103,21,3,30.8,92.41,2023-09-22
2248,197,77,4,49.18,196.72,2023-02-02
2249,359,90,1,22.87,22.87,2023-07-10
2250,496,42,3,336.39,1009.16,2023-10-02
2251,92,98,2,254.73,509.46,2023-06-08
2252,415,54,3,552.98,1658.94,2023-12-15
2253,122,115,1,511.09,511.09,2023-01-28
2254,226,82,2,366.97,733.93,2023-01-07
2255,463,14,3,219.45,658.34,2023-03-29
2256,172,19,4,311.66,1246.65,2023-01-09
2257,448,83,3,244.73,734.19,2023-09-12
2258,355,45,1,415.67,415.67,2023-10-31
2259,78,92,2,34.92,69.83,2023-03-19
2260,426,101,1,268.88,268.88,2023-05-24
2261,468,93,4,349.46,1397.85,2023-09-07
2262,383,108,3,390.63,1171.9,2023-11-30
2263,217,81,1,381.94,381.94,2023-03-24
2264,490,3,4,263.39,1053.58,2023-03-13
2265,167,5,2,397.27,794.55,2023-07-19
2266,144,93,2,239.46,478.91,2023-07-23
2267,366,114,4,319.41,1277.64,2023-08-09
2268,123,10,1,305.4,305.4,2023-11-21
2269,8,103,3,146.42,439.25,2023-08-24
2270,405,9,3,101.73,305.18,2023-04-01
2271,137,17,4,213.38,853.53,2023-11-12
2272,408,67,1,129.41,129.41,2023-10-05
2273,16,107,1,108.15,108.15,2023-10-24
2274,186,103,1,122.23,122.23,2023-04-21
2275,397,80,4,266.12,1064.49,2023-08-27
2276,92,32,3,41.92,125.76,2023-01-03
2277,157,71,4,349.12,1396.49,2023-10-06
2278,239,67,1,137.1,137.1,2023-11-08
2279,47,97,3,503.49,1510.48,2023-03-30
2280,7,59,2,392.71,785.42,2023-04-20
2281,104,78,3,175.98,527.95,2023-12-13
2282,248,22,2,38.56,77.12,2023-06-15
2283,5,51,2,126.12,252.23,2023-06-07
2284,15,65,1,129.35,129.35,2023-06-27
2285,398,35,3,159.6,478.81,2023-11-11
2286,286,29,4,444.13,1776.51,2023-05-19
2287,218,36,1,398.24,398.24,2023-03-24
2288,2,6,2,351.91,703.83,2023-09-28
2289,277,109,3,354.29,1062.87,2023-05-10
2290,100,94,2,218.87,437.74,2023-05-30
2291,467,75,4,409.41,1637.66,2023-12-02
2292,9,106,4,347.41,1389.66,2023-04-30
2293,470,74,4,397.81,1591.24,2023-06-02
2294,466,57,1,294.48,294.48,2023-05-25
2295,108,38,2,46.74,93.49,2023-08-25
2296,293,113,1,187.88,187.88,2023-03-24
2297,393,92,4,41.83,167.33,2023-11-26
2298,452,65,4,122.41,489.63,2023-08-13
2299,38,94,3,221.2,663.61,2023-03-12
2300,477,89,2,258.59,517.19,2023-05-02
2301,17,67,3,108.49,325.47,2023-12-17
2302,443,87,4,518.91,2075.62,2023-09-30
2303,171,54,4,511.31,2045.26,2023-01-28
2304,134,9,1,130.37,130.37,2023-07-26
2305,341,97,2,500.24,1000.49,2023-01-15
2306,269,50,4,16.53,66.13,2023-06-10
2307,451,68,3,442.44,1327.32,2023-11-13
2308,377,59,2,381.86,763.73,2023-11-19
2309,373,105,4,282.81,1131.24,2023-08-30
2310,236,20,1,232.3,232.3,2023-03-14
2311,170,55,4,348.47,1393.88,2023-04-30
2312,327,85,4,58.69,234.75,2023-09-08
2313,255,115,4,434.63,1738.51,2023-09-05
2314,355,96,1,384.74,384.74,2023-02-09
2315,138,110,3,127.92,383.77,2023-01-15
2316,38,34,4,408.08,1632.32,2023-04-20
2317,437,11,2,123.53,247.05,2023-09-07
2318,391,17,1,178.64,178.64,2023-02-14
2319,320,46,1,29.26,29.26,2023-04-08
2320,246,21,3,30.15,90.46,2023-12-03
2321,304,88,1,188.4,188.4,2023-02-18
2322,297,116,1,125.0,125.0,2023-02-10
2323,47,82,3,410.54,1231.62,2023-03-18
2324,395,34,1,423.07,423.07,2023-12-19
2325,376,19,3,278.68,836.05,2023-05-07
2326,179,80,4,364.5,1457.98,2023-01-12
2327,343,31,2,267.67,535.34,2023-08-01
2328,138,28,2,367.94,735.89,2023-09-18
2329,418,60,4,11.46,45.85,2023-01-29
2330,199,112,4,72.36,289.43,2023-10-05
2331,430,5,2,433.73,867.46,2023-12-30
2332,379,111,3,278.64,835.93,2023-10-27
2333,113,77,4,54.66,218.62,2023-09-25
2334,77,24,1,365.86,365.86,2023-05-04
2335,322,35,3,120.05,360.16,2023-07-15
2336,446,31,2,257.82,515.64,2023-02-27
2337,130,6,2,360.8,721.6,2023-05-04
2338,375,7,3,427.71,1283.13,2023-08-05
2339,175,47,1,242.32,242.32,2023-03-26
2340,459,58,1,120.23,120.23,2023-01-02
2341,419,15,2,103.97,207.93,2023-08-22
2342,89,106,2,399.17,798.35,2023-04-10
2343,144,88,1,164.21,164.21,2023-09-03
2344,317,57,1,306.36,306.36,2023-11-01
2345,98,35,4,157.38,629.5,2023-02-09
2346,58,37,3,427.59,1282.78,2023-05-14
2347,37,89,2,219.92,439.85,2023-01-18
2348,185,111,3,316.37,949.12,2023-06-08
2349,66,115,4,464.12,1856.46,2023-04-05
2350,444,41,3,297.58,892.73,2023-07-02
2351,46,112,1,84.73,84.73,2023-01-09
2352,487,41,4,273.14,1092.56,2023-07-28
2353,126,89,3,240.73,722.2,2023-08-06
2354,190,52,4,124.1,496.4,2023-10-19
2355,277,30,1,457.5,457.5,2023-03-15
2356,267,5,4,388.01,1552.05,2023-09-23
2357,423,26,1,235.96,235.96,2023-10-12
2358,274,77,2,58.16,116.31,2023-12-14
2359,449,40,3,111.56,334.67,2023-08-04
2360,67,49,4,126.6,506.41,2023-03-23
2361,419,104,4,534.17,2136.67,2023-07-12
2362,441,96,4,361.63,1446.52,2023-05-31
2363,20,48,2,274.84,549.68,2023-08-20
2364,238,4,3,230.04,690.13,2023-10-25
2365,61,4,4,252.13,1008.5,2023-07-18
2366,388,81,3,366.73,1100.2,2023-12-29
2367,416,12,4,428.56,1714.26,2023-02-04
2368,57,39,3,542.95,1628.86,2023-01-02
2369,83,26,1,328.42,328.42,2023-01-10
2370,441,117,4,393.15,1572.59,2023-12-03
2371,152,101,2,257.89,515.79,2023-07-28
2372,200,97,1,538.14,538.14,2023-08-31
2373,147,50,1,18.08,18.08,2023-04-03
2374,303,93,3,337.88,1013.63,2023-09-25
2375,83,3,3,276.02,828.05,2023-07-12
2376,113,100,1,75.58,75.58,2023-04-27
2377,284,100,2,55.49,110.97,2023-11-07
2378,204,102,3,392.44,1177.31,2023-06-19
2379,441,56,1,130.7,130.7,2023-08-04
2380,328,63,2,409.86,819.71,2023-07-05
2381,171,58,3,163.13,489.39,2023-05-25
2382,32,31,3,243.12,729.36,2023-10-05
2383,69,44,2,273.26,546.53,2023-12-25
2384,240,32,4,43.54,174.17,2023-08-23
2385,188,13,2,175.85,351.7,2023-09-28
2386,224,59,4,415.26,1661.05,2023-02-27
2387,436,79,1,97.16,97.16,2023-09-20
2388,424,111,2,294.53,589.05,2023-07-25
2389,389,28,4,436.01,1744.03,2023-08-05
2390,415,6,1,393.94,393.94,2023-12-21
2391,390,16,4,205.35,821.39,2023-11-13
2392,210,102,3,355.16,1065.49,2023-10-05
2393,360,89,3,266.93,800.78,2023-09-23
2394,367,95,3,165.67,497.0,2023-09-15
2395,317,37,3,373.89,1121.68,2023-01-27
2396,331,41,1,311.63,311.63,2023-10-18
2397,307,61,3,208.25,624.74,2023-06-22
2398,441,31,1,218.9,218.9,2023-02-22
2399,477,46,3,28.01,84.03,2023-06-07
2400,392,45,4,298.77,1195.08,2023-03-06
2401,402,63,2,389.1,778.21,2023-12-04
2402,466,20,2,164.37,328.74,2023-07-05
2403,107,113,3,226.16,678.48,2023-05-10
2404,55,67,4,133.67,534.7,2023-12-06
2405,412,72,4,549.3,2197.19,2023-02-08
2406,488,103,4,142.89,571.57,2023-11-17
2407,323,57,3,253.63,760.9,2023-01-10
2408,61,49,3,135.05,405.16,2023-06-21
2409,432,92,2,36.59,73.17,2023-08-27
2410,120,96,3,406.39,1219.18,2023-10-09
2411,301,53,4,404.85,1619.41,2023-01-19
2412,167,14,1,189.98,189.98,2023-08-15
2413,60,77,2,65.53,131.06,2023-10-11
2414,470,102,3,429.56,1288.67,2023-06-19
2415,310,69,1,300.29,300.29,2023-06-17
