transaction_id,customer_id,product_id,quantity,price,total_amount,date,year,month,day,day_of_week,effective_price
1562,106,29,1,474.67,474.67,2023-10-16,2023,10,16,0,474.67
1563,417,69,4,240.08,960.33,2023-02-13,2023,2,13,0,240.0825
1564,210,95,3,157.56,472.68,2023-08-06,2023,8,6,6,157.56
1565,269,44,3,367.81,1103.44,2023-03-23,2023,3,23,3,367.81333333333333
1566,159,91,1,51.99,51.99,2023-04-18,2023,4,18,1,51.99
1567,265,104,4,575.08,2300.31,2023-07-23,2023,7,23,6,575.0775
1568,25,41,1,273.02,273.02,2023-02-14,2023,2,14,1,273.02
1569,435,36,2,456.47,912.94,2023-10-26,2023,10,26,3,456.47
1570,497,88,1,174.54,174.54,2023-05-10,2023,5,10,2,174.54
1571,294,11,1,124.98,124.98,2023-10-07,2023,10,7,5,124.98
1572,212,72,4,452.38,1809.54,2023-01-23,2023,1,23,0,452.385
1573,486,66,1,33.97,33.97,2023-08-13,2023,8,13,6,33.97
1574,212,23,4,431.68,1726.71,2023-08-30,2023,8,30,2,431.6775
1575,405,79,4,98.57,394.26,2023-11-17,2023,11,17,4,98.565
1576,171,38,3,46.83,140.5,2023-02-19,2023,2,19,6,46.833333333333336
1577,88,55,1,401.39,401.39,2023-09-05,2023,9,5,1,401.39
1578,249,30,2,563.62,1127.25,2023-06-04,2023,6,4,6,563.625
1579,286,104,2,513.76,1027.53,2023-07-31,2023,7,31,0,513.765
1580,321,5,4,387.86,1551.45,2023-03-24,2023,3,24,4,387.8625
1581,338,43,1,255.9,255.9,2023-06-03,2023,6,3,5,255.9
1582,270,18,4,460.12,1840.46,2023-07-31,2023,7,31,0,460.115
1583,464,83,4,336.22,1344.9,2023-10-20,2023,10,20,4,336.225
1584,384,37,3,362.94,1088.82,2023-09-09,2023,9,9,5,362.94
1585,444,33,1,103.06,103.06,2023-02-13,2023,2,13,0,103.06
1586,28,67,1,111.99,111.99,2023-08-18,2023,8,18,4,111.99
1587,82,101,1,196.85,196.85,2023-09-29,2023,9,29,4,196.85
1588,361,83,2,244.84,489.68,2023-07-15,2023,7,15,5,244.84
1589,99,34,2,525.38,1050.76,2023-12-23,2023,12,23,5,525.38
1590,266,8,4,289.25,1157.01,2023-11-16,2023,11,16,3,289.2525
1591,104,52,1,150.88,150.88,2023-07-17,2023,7,17,0,150.88
1592,304,102,2,444.87,889.74,2023-03-19,2023,3,19,6,444.87
1593,479,39,4,407.53,1630.12,2023-12-23,2023,12,23,5,407.53
1594,375,78,1,140.29,140.29,2023-01-15,2023,1,15,6,140.29
1595,479,7,2,530.28,1060.56,2023-12-17,2023,12,17,6,530.28
1596,207,36,4,502.88,2011.52,2023-05-15,2023,5,15,0,502.88
1597,119,69,2,307.8,615.59,2023-11-20,2023,11,20,0,307.795
1598,203,39,2,442.49,884.98,2023-12-23,2023,12,23,5,442.49
1599,203,84,3,133.45,400.36,2023-06-14,2023,6,14,2,133.45333333333335
1600,277,71,2,351.25,702.51,2023-09-16,2023,9,16,5,351.255
1601,355,94,2,220.04,440.08,2023-10-21,2023,10,21,5,220.04
1602,485,39,1,434.53,434.53,2023-12-21,2023,12,21,3,434.53
1603,132,10,4,388.86,1555.44,2023-04-19,2023,4,19,2,388.86
1604,26,48,3,301.13,903.38,2023-09-15,2023,9,15,4,301.12666666666667
1605,174,18,1,438.12,438.12,2023-05-17,2023,5,17,2,438.12
1606,144,65,3,122.92,368.75,2023-02-13,2023,2,13,0,122.91666666666667
1607,317,53,2,516.14,1032.29,2023-08-30,2023,8,30,2,516.145
1608,491,81,3,352.85,1058.56,2023-01-29,2023,1,29,6,352.8533333333333
1609,96,77,3,66.93,200.8,2023-12-18,2023,12,18,0,66.93333333333334
1610,220,77,2,52.09,104.19,2023-12-04,2023,12,4,0,52.095
1611,445,52,4,147.39,589.58,2023-05-15,2023,5,15,0,147.395
1612,185,107,4,107.24,428.95,2023-03-20,2023,3,20,0,107.2375
1613,93,101,4,212.6,850.39,2023-08-06,2023,8,6,6,212.5975
1614,495,110,4,152.8,611.19,2023-11-14,2023,11,14,1,152.7975
1615,224,74,4,464.67,1858.68,2023-08-03,2023,8,3,3,464.67
1616,269,20,4,193.03,772.13,2023-09-29,2023,9,29,4,193.0325
1617,309,19,2,401.85,803.69,2023-01-27,2023,1,27,4,401.845
1618,130,12,4,422.71,1690.86,2023-01-20,2023,1,20,4,422.715
1619,498,13,4,158.61,634.44,2023-02-24,2023,2,24,4,158.61
1620,321,94,4,192.12,768.47,2023-04-04,2023,4,4,1,192.1175
1621,235,53,4,403.4,1613.61,2023-07-17,2023,7,17,0,403.4025
1622,500,48,4,262.75,1051.02,2023-05-20,2023,5,20,5,262.755
1623,106,103,1,173.83,173.83,2023-12-17,2023,12,17,6,173.83
1624,73,71,3,365.74,1097.21,2023-05-24,2023,5,24,2,365.7366666666667
1625,89,62,3,339.21,1017.64,2023-11-29,2023,11,29,2,339.2133333333333
1626,373,5,1,337.63,337.63,2023-10-14,2023,10,14,5,337.63
1627,454,63,1,372.15,372.15,2023-12-06,2023,12,6,2,372.15
1628,189,106,4,335.79,1343.14,2023-02-15,2023,2,15,2,335.785
1629,156,11,2,131.79,263.59,2023-01-06,2023,1,6,4,131.795
1630,430,85,3,49.06,147.19,2023-04-18,2023,4,18,1,49.06333333333333
1631,222,66,3,45.81,137.44,2023-05-23,2023,5,23,1,45.81333333333333
1632,211,4,3,298.92,896.77,2023-12-27,2023,12,27,2,298.92333333333335
1633,329,9,1,143.21,143.21,2023-03-05,2023,3,5,6,143.21
1634,168,112,4,70.66,282.63,2023-03-12,2023,3,12,6,70.6575
1635,3,32,1,47.42,47.42,2023-09-03,2023,9,3,6,47.42
1636,76,81,1,441.84,441.84,2023-04-24,2023,4,24,0,441.84
1637,96,39,1,413.27,413.27,2023-08-15,2023,8,15,1,413.27
1638,208,23,1,391.81,391.81,2023-06-24,2023,6,24,5,391.81
1639,448,76,1,13.13,13.13,2023-06-01,2023,6,1,3,13.13
1640,279,39,3,439.52,1318.56,2023-12-05,2023,12,5,1,439.52
1641,107,116,4,186.42,745.69,2023-08-07,2023,8,7,0,186.4225
1642,181,29,3,355.98,1067.93,2023-10-21,2023,10,21,5,355.9766666666667
1643,371,45,1,309.35,309.35,2023-11-17,2023,11,17,4,309.35
1644,210,21,3,25.32,75.96,2023-08-07,2023,8,7,0,25.319999999999997
1645,180,60,2,15.92,31.84,2023-10-15,2023,10,15,6,15.92
1646,11,66,1,32.5,32.5,2023-09-15,2023,9,15,4,32.5
1647,443,69,3,321.02,963.05,2023-07-03,2023,7,3,0,321.01666666666665
1648,326,78,3,165.99,497.98,2023-12-22,2023,12,22,4,165.99333333333334
1649,445,71,1,311.77,311.77,2023-04-02,2023,4,2,6,311.77
1650,326,41,4,303.27,1213.07,2023-05-21,2023,5,21,6,303.2675
1651,49,50,1,14.32,14.32,2023-01-03,2023,1,3,1,14.32
1652,204,83,4,308.7,1234.8,2023-11-23,2023,11,23,3,308.7
1653,274,56,1,115.28,115.28,2023-03-18,2023,3,18,5,115.28
1654,271,99,1,145.63,145.63,2023-02-06,2023,2,6,0,145.63
1655,156,26,1,249.4,249.4,2023-11-06,2023,11,6,0,249.4
1656,419,17,3,202.55,607.66,2023-03-05,2023,3,5,6,202.5533333333333
1657,135,40,3,82.4,247.19,2023-06-18,2023,6,18,6,82.39666666666666
1658,117,83,1,303.87,303.87,2023-11-21,2023,11,21,1,303.87
1659,255,91,3,49.97,149.9,2023-04-07,2023,4,7,4,49.96666666666667
1660,47,42,4,422.79,1691.16,2023-02-02,2023,2,2,3,422.79
1661,487,23,3,335.74,1007.23,2023-07-03,2023,7,3,0,335.74333333333334
1662,159,111,3,336.04,1008.12,2023-07-30,2023,7,30,6,336.04
1663,144,21,4,31.37,125.49,2023-08-07,2023,8,7,0,31.3725
1664,206,1,4,543.72,2174.89,2023-03-14,2023,3,14,1,543.7225
1665,9,37,3,420.7,1262.09,2023-12-18,2023,12,18,0,420.69666666666666
1666,290,34,3,543.95,1631.85,2023-05-27,2023,5,27,5,543.9499999999999
1667,278,68,2,418.48,836.96,2023-08-12,2023,8,12,5,418.48
1668,201,55,4,386.97,1547.88,2023-06-19,2023,6,19,0,386.97
1669,10,35,2,159.78,319.55,2023-10-06,2023,10,6,4,159.775
1670,299,34,1,435.22,435.22,2023-06-08,2023,6,8,3,435.22
1671,111,17,2,163.76,327.51,2023-07-22,2023,7,22,5,163.755
1672,288,82,3,327.15,981.45,2023-09-05,2023,9,5,1,327.15000000000003
1673,8,26,2,246.3,492.61,2023-09-05,2023,9,5,1,246.305
1674,257,107,2,105.65,211.31,2023-11-08,2023,11,8,2,105.655
1675,127,17,1,152.61,152.61,2023-11-29,2023,11,29,2,152.61
1676,254,103,3,143.86,431.59,2023-08-03,2023,8,3,3,143.86333333333332
1677,469,59,3,475.23,1425.68,2023-02-22,2023,2,22,2,475.2266666666667
1678,349,93,4,281.74,1126.95,2023-09-13,2023,9,13,2,281.7375
1679,406,96,2,339.49,678.99,2023-12-16,2023,12,16,5,339.495
1680,58,111,1,306.52,306.52,2023-04-14,2023,4,14,4,306.52
1681,269,25,1,521.92,521.92,2023-01-04,2023,1,4,2,521.92
1682,130,58,1,137.68,137.68,2023-05-26,2023,5,26,4,137.68
1683,310,28,3,461.9,1385.69,2023-10-22,2023,10,22,6,461.8966666666667
1684,6,48,4,349.57,1398.26,2023-05-30,2023,5,30,1,349.565
1685,498,50,3,15.65,46.94,2023-05-13,2023,5,13,5,15.646666666666667
1686,482,79,4,124.16,496.63,2023-09-06,2023,9,6,2,124.1575
1687,38,9,2,135.58,271.17,2023-10-07,2023,10,7,5,135.585
1688,156,53,3,400.97,1202.9,2023-05-20,2023,5,20,5,400.9666666666667
1689,252,66,2,42.44,84.87,2023-06-01,2023,6,1,3,42.435
1690,351,100,3,70.56,211.69,2023-04-22,2023,4,22,5,70.56333333333333
1691,352,63,4,392.56,1570.26,2023-03-17,2023,3,17,4,392.565
1692,226,12,4,462.35,1849.4,2023-04-16,2023,4,16,6,462.35
1693,401,19,4,391.97,1567.89,2023-01-31,2023,1,31,1,391.9725
1694,459,43,4,298.9,1195.6,2023-05-03,2023,5,3,2,298.9
1695,455,88,1,221.3,221.3,2023-07-08,2023,7,8,5,221.3
1696,77,41,4,302.97,1211.86,2023-11-18,2023,11,18,5,302.965
1697,451,82,1,451.36,451.36,2023-02-23,2023,2,23,3,451.36
1698,175,56,3,136.77,410.31,2023-09-02,2023,9,2,5,136.77
1699,312,9,3,111.64,334.91,2023-07-24,2023,7,24,0,111.63666666666667
1700,466,71,2,375.92,751.83,2023-03-27,2023,3,27,0,375.915
1701,249,55,3,372.44,1117.32,2023-10-05,2023,10,5,3,372.44
1702,103,33,3,109.21,327.62,2023-06-14,2023,6,14,2,109.20666666666666
1703,83,64,2,245.89,491.79,2023-07-14,2023,7,14,4,245.895
1704,417,57,3,329.18,987.54,2023-01-11,2023,1,11,2,329.18
1705,90,68,4,563.3,2253.21,2023-10-19,2023,10,19,3,563.3025
1706,34,70,2,235.97,471.95,2023-10-21,2023,10,21,5,235.975
1707,318,82,1,406.68,406.68,2023-02-20,2023,2,20,0,406.68
1708,32,31,4,237.72,950.87,2023-04-18,2023,4,18,1,237.7175
1709,133,24,3,387.36,1162.09,2023-02-10,2023,2,10,4,387.3633333333333
1710,153,11,4,109.13,436.53,2023-04-17,2023,4,17,0,109.1325
1711,483,82,1,413.12,413.12,2023-05-30,2023,5,30,1,413.12
1712,44,18,3,358.95,1076.85,2023-04-22,2023,4,22,5,358.95
1713,433,14,4,229.33,917.32,2023-08-30,2023,8,30,2,229.33
1714,159,2,4,172.21,688.83,2023-05-06,2023,5,6,5,172.2075
1715,253,68,4,578.48,2313.94,2023-10-03,2023,10,3,1,578.485
1716,341,17,1,153.39,153.39,2023-10-19,2023,10,19,3,153.39
1717,31,91,1,46.75,46.75,2023-07-15,2023,7,15,5,46.75
1718,378,51,1,167.2,167.2,2023-09-20,2023,9,20,2,167.2
1719,444,76,4,14.52,58.1,2023-12-28,2023,12,28,3,14.525
1720,115,5,2,356.63,713.26,2023-12-25,2023,12,25,0,356.63
1721,470,48,3,299.76,899.28,2023-01-30,2023,1,30,0,299.76
1722,444,86,3,472.94,1418.82,2023-05-26,2023,5,26,4,472.94
1723,93,20,1,211.39,211.39,2023-02-24,2023,2,24,4,211.39
1724,70,3,3,321.76,965.28,2023-05-27,2023,5,27,5,321.76
1725,135,88,2,178.87,357.75,2023-12-25,2023,12,25,0,178.875
1726,176,74,1,408.83,408.83,2023-12-13,2023,12,13,2,408.83
1727,284,114,3,389.72,1169.16,2023-09-15,2023,9,15,4,389.72
1728,251,44,1,310.13,310.13,2023-08-23,2023,8,23,2,310.13
1729,271,40,1,91.38,91.38,2023-04-14,2023,4,14,4,91.38
1730,309,25,4,435.48,1741.92,2023-09-30,2023,9,30,5,435.48
1731,101,14,1,195.1,195.1,2023-09-05,2023,9,5,1,195.1
1732,124,114,4,418.18,1672.74,2023-06-30,2023,6,30,4,418.185
1733,314,90,4,22.2,88.79,2023-09-02,2023,9,2,5,22.1975
1734,306,23,4,367.75,1471.02,2023-07-31,2023,7,31,0,367.755
1735,154,38,3,62.85,188.55,2023-07-21,2023,7,21,4,62.85
1736,363,93,2,324.11,648.23,2023-08-14,2023,8,14,0,324.115
1737,81,13,1,185.58,185.58,2023-04-21,2023,4,21,4,185.58
1738,278,92,1,41.01,41.01,2023-08-31,2023,8,31,3,41.01
1739,311,65,3,152.41,457.23,2023-08-19,2023,8,19,5,152.41
1740,481,64,3,245.15,735.44,2023-01-22,2023,1,22,6,245.14666666666668
1741,44,7,3,440.41,1321.23,2023-11-07,2023,11,7,1,440.41
1742,241,57,1,239.47,239.47,2023-04-21,2023,4,21,4,239.47
1743,84,80,3,275.35,826.05,2023-01-02,2023,1,2,0,275.34999999999997
1744,385,60,2,11.91,23.83,2023-12-30,2023,12,30,5,11.915
1745,319,1,1,421.81,421.81,2023-07-23,2023,7,23,6,421.81
1746,338,97,1,524.8,524.8,2023-11-24,2023,11,24,4,524.8
1747,163,106,2,334.52,669.04,2023-02-19,2023,2,19,6,334.52
1748,468,109,1,421.1,421.1,2023-12-18,2023,12,18,0,421.1
1749,306,62,1,389.55,389.55,2023-09-12,2023,9,12,1,389.55
1750,268,3,4,240.07,960.27,2023-01-30,2023,1,30,0,240.0675
1751,33,37,4,391.57,1566.29,2023-08-20,2023,8,20,6,391.5725
1752,60,83,2,239.22,478.44,2023-07-20,2023,7,20,3,239.22
1753,121,76,4,12.65,50.61,2023-01-08,2023,1,8,6,12.6525
1754,218,14,3,176.03,528.08,2023-08-12,2023,8,12,5,176.02666666666667
1755,157,75,3,567.51,1702.54,2023-01-02,2023,1,2,0,567.5133333333333
1756,45,98,3,272.9,818.7,2023-01-30,2023,1,30,0,272.90000000000003
1757,467,42,2,390.99,781.99,2023-01-09,2023,1,9,0,390.995
1758,125,70,3,181.75,545.24,2023-04-28,2023,4,28,4,181.74666666666667
1759,193,81,1,523.4,523.4,2023-06-23,2023,6,23,4,523.4
1760,406,67,1,135.7,135.7,2023-03-18,2023,3,18,5,135.7
1761,468,87,3,491.87,1475.61,2023-04-06,2023,4,6,3,491.86999999999995
1762,277,107,3,98.52,295.57,2023-11-06,2023,11,6,0,98.52333333333333
1763,410,86,2,486.14,972.29,2023-12-06,2023,12,6,2,486.145
1764,380,73,1,5.97,5.97,2023-07-11,2023,7,11,1,5.97
1765,427,73,1,6.14,6.14,2023-07-11,2023,7,11,1,6.14
1766,396,114,3,387.95,1163.84,2023-12-13,2023,12,13,2,387.94666666666666
1767,149,107,4,114.09,456.38,2023-10-24,2023,10,24,1,114.095
1768,408,18,4,443.91,1775.65,2023-05-28,2023,5,28,6,443.9125
1769,109,89,4,261.95,1047.82,2023-08-19,2023,8,19,5,261.955
1770,373,55,4,380.28,1521.14,2023-05-19,2023,5,19,4,380.285
1771,23,29,3,342.94,1028.82,2023-04-15,2023,4,15,5,342.94
1772,426,57,1,291.26,291.26,2023-10-06,2023,10,6,4,291.26
1773,390,31,3,198.84,596.51,2023-01-18,2023,1,18,2,198.83666666666667
1774,279,58,3,129.72,389.15,2023-04-19,2023,4,19,2,129.71666666666667
1775,62,66,2,37.49,74.98,2023-07-12,2023,7,12,2,37.49
1776,174,58,4,140.03,560.11,2023-10-19,2023,10,19,3,140.0275
1777,149,54,2,443.06,886.12,2023-03-10,2023,3,10,4,443.06
1778,166,85,2,45.18,90.35,2023-02-25,2023,2,25,5,45.175
1779,461,94,1,171.43,171.43,2023-10-04,2023,10,4,2,171.43
1780,228,95,3,158.33,474.99,2023-07-12,2023,7,12,2,158.33
1781,69,104,1,414.64,414.64,2023-11-07,2023,11,7,1,414.64
1782,307,92,2,43.98,87.96,2023-01-21,2023,1,21,5,43.98
1783,89,20,3,167.52,502.56,2023-12-18,2023,12,18,0,167.52
1784,257,53,1,446.76,446.76,2023-09-19,2023,9,19,1,446.76
1785,318,60,3,14.61,43.84,2023-07-11,2023,7,11,1,14.613333333333335
1786,38,22,3,29.28,87.83,2023-07-21,2023,7,21,4,29.276666666666667
1787,127,22,4,36.56,146.24,2023-02-21,2023,2,21,1,36.56
1788,204,7,4,421.88,1687.51,2023-08-10,2023,8,10,3,421.8775
1789,243,103,1,168.93,168.93,2023-10-24,2023,10,24,1,168.93
1790,25,91,3,49.91,149.72,2023-11-23,2023,11,23,3,49.906666666666666
1791,415,69,2,258.18,516.35,2023-07-05,2023,7,5,2,258.175
1792,77,38,1,64.14,64.14,2023-06-27,2023,6,27,1,64.14
1793,392,29,1,384.53,384.53,2023-12-20,2023,12,20,2,384.53
1794,242,120,2,229.74,459.49,2023-09-01,2023,9,1,4,229.745
1795,327,42,3,411.77,1235.3,2023-01-19,2023,1,19,3,411.76666666666665
1796,169,89,1,254.25,254.25,2023-05-06,2023,5,6,5,254.25
1797,479,32,4,38.52,154.06,2023-01-19,2023,1,19,3,38.515
1798,419,111,1,338.71,338.71,2023-08-30,2023,8,30,2,338.71
1799,28,82,3,413.92,1241.77,2023-09-30,2023,9,30,5,413.92333333333335
1800,315,103,3,134.72,404.17,2023-08-02,2023,8,2,2,134.72333333333333
1801,111,6,4,361.75,1447.0,2023-08-16,2023,8,16,2,361.75
1802,148,27,2,280.71,561.42,2023-04-12,2023,4,12,2,280.71
1803,253,96,4,389.04,1556.17,2023-01-14,2023,1,14,5,389.0425
1804,238,36,4,433.0,1732.0,2023-12-14,2023,12,14,3,433.0
1805,432,84,3,144.14,432.42,2023-12-20,2023,12,20,2,144.14000000000001
1806,86,1,2,433.57,867.15,2023-11-04,2023,11,4,5,433.575
1807,49,10,2,429.6,859.2,2023-05-14,2023,5,14,6,429.6
1808,38,38,3,50.32,150.97,2023-06-11,2023,6,11,6,50.32333333333333
1809,80,16,3,204.79,614.38,2023-05-18,2023,5,18,3,204.79333333333332
1810,461,21,1,31.5,31.5,2023-01-11,2023,1,11,2,31.5
1811,318,2,4,200.66,802.65,2023-03-17,2023,3,17,4,200.6625
1812,497,98,4,287.28,1149.11,2023-08-24,2023,8,24,3,287.2775
1813,491,12,1,392.81,392.81,2023-01-14,2023,1,14,5,392.81
1814,208,115,3,433.16,1299.48,2023-03-07,2023,3,7,1,433.16
1815,188,97,1,379.9,379.9,2023-04-11,2023,4,11,1,379.9
1816,163,118,4,165.17,660.69,2023-02-15,2023,2,15,2,165.1725
1817,271,68,3,570.18,1710.54,2023-03-17,2023,3,17,4,570.18
1818,220,3,1,244.09,244.09,2023-04-07,2023,4,7,4,244.09
1819,133,29,3,400.4,1201.2,2023-05-01,2023,5,1,0,400.40000000000003
1820,473,115,1,552.71,552.71,2023-07-12,2023,7,12,2,552.71
1821,492,94,2,231.59,463.17,2023-04-06,2023,4,6,3,231.585
1822,271,119,1,142.65,142.65,2023-07-09,2023,7,9,6,142.65
1823,421,30,1,462.84,462.84,2023-08-31,2023,8,31,3,462.84
1824,276,39,2,546.42,1092.84,2023-08-28,2023,8,28,0,546.42
1825,385,20,4,209.27,837.06,2023-11-20,2023,11,20,0,209.265
1826,306,16,1,194.24,194.24,2023-07-02,2023,7,2,6,194.24
1827,11,120,1,223.59,223.59,2023-07-29,2023,7,29,5,223.59
1828,253,100,2,66.53,133.05,2023-07-03,2023,7,3,0,66.525
1829,126,56,2,110.15,220.29,2023-12-15,2023,12,15,4,110.145
1830,236,25,4,459.1,1836.39,2023-08-08,2023,8,8,1,459.0975
1831,256,53,1,409.26,409.26,2023-04-18,2023,4,18,1,409.26
1832,437,83,1,302.46,302.46,2023-11-09,2023,11,9,3,302.46
1833,256,74,4,344.21,1376.85,2023-02-09,2023,2,9,3,344.2125
1834,31,111,3,271.86,815.58,2023-02-16,2023,2,16,3,271.86
1835,225,65,3,155.81,467.44,2023-06-07,2023,6,7,2,155.81333333333333
1836,258,82,2,387.58,775.17,2023-12-01,2023,12,1,4,387.585
1837,216,104,2,522.72,1045.44,2023-01-14,2023,1,14,5,522.72
1838,207,24,1,319.44,319.44,2023-05-23,2023,5,23,1,319.44
1839,398,114,2,417.1,834.19,2023-10-19,2023,10,19,3,417.095
1840,153,66,2,38.81,77.61,2023-10-20,2023,10,20,4,38.805
1841,420,92,4,50.68,202.7,2023-01-20,2023,1,20,4,50.675
1842,318,10,2,370.74,741.47,2023-05-02,2023,5,2,1,370.735
1843,367,56,2,103.28,206.57,2023-02-22,2023,2,22,2,103.285
1844,437,85,1,51.88,51.88,2023-11-10,2023,11,10,4,51.88
1845,267,35,3,147.75,443.26,2023-07-05,2023,7,5,2,147.75333333333333
1846,100,75,4,436.22,1744.87,2023-11-01,2023,11,1,2,436.2175
1847,115,108,3,492.39,1477.17,2023-02-13,2023,2,13,0,492.39000000000004
1848,242,66,1,34.44,34.44,2023-08-11,2023,8,11,4,34.44
1849,386,104,3,429.03,1287.1,2023-12-19,2023,12,19,1,429.0333333333333
1850,147,31,2,249.7,499.41,2023-04-29,2023,4,29,5,249.705
1851,361,5,1,334.69,334.69,2023-06-20,2023,6,20,1,334.69
1852,291,107,3,130.98,392.95,2023-07-26,2023,7,26,2,130.98333333333332
1853,191,76,2,14.44,28.88,2023-01-06,2023,1,6,4,14.44
1854,282,33,2,77.16,154.33,2023-01-27,2023,1,27,4,77.165
1855,172,21,1,29.84,29.84,2023-05-15,2023,5,15,0,29.84
1856,402,87,3,480.97,1442.92,2023-06-11,2023,6,11,6,480.97333333333336
1857,158,119,3,154.22,462.67,2023-07-13,2023,7,13,3,154.22333333333333
1858,486,44,4,348.84,1395.37,2023-11-29,2023,11,29,2,348.8425
1859,336,39,1,452.32,452.32,2023-04-22,2023,4,22,5,452.32
1860,330,14,3,196.49,589.48,2023-03-02,2023,3,2,3,196.49333333333334
1861,111,55,4,309.25,1237.02,2023-05-04,2023,5,4,3,309.255
1862,437,97,1,478.02,478.02,2023-05-04,2023,5,4,3,478.02
1863,236,118,3,146.51,439.52,2023-03-13,2023,3,13,0,146.50666666666666
1864,472,92,2,45.26,90.52,2023-08-28,2023,8,28,0,45.26
1865,294,100,1,67.28,67.28,2023-12-13,2023,12,13,2,67.28
1866,56,25,4,387.93,1551.73,2023-11-09,2023,11,9,3,387.9325
1867,266,113,1,216.45,216.45,2023-05-01,2023,5,1,0,216.45
1868,357,73,1,7.48,7.48,2023-04-08,2023,4,8,5,7.48
1869,7,27,1,298.03,298.03,2023-12-16,2023,12,16,5,298.03
1870,128,70,4,248.76,995.05,2023-12-21,2023,12,21,3,248.7625
1871,141,118,2,152.36,304.72,2023-06-06,2023,6,6,1,152.36
1872,32,88,3,220.18,660.53,2023-04-03,2023,4,3,0,220.17666666666665
1873,44,75,4,481.84,1927.37,2023-01-08,2023,1,8,6,481.8425
1874,76,72,2,419.01,838.02,2023-10-29,2023,10,29,6,419.01
1875,35,41,1,289.8,289.8,2023-11-30,2023,11,30,3,289.8
1876,77,21,1,30.03,30.03,2023-04-17,2023,4,17,0,30.03
1877,37,14,1,247.25,247.25,2023-10-04,2023,10,4,2,247.25
1878,187,64,1,306.1,306.1,2023-09-01,2023,9,1,4,306.1
1879,324,73,3,8.24,24.73,2023-02-07,2023,2,7,1,8.243333333333334
1880,93,75,3,443.08,1329.23,2023-02-10,2023,2,10,4,443.07666666666665
1881,34,20,4,231.41,925.63,2023-04-29,2023,4,29,5,231.4075
1882,435,71,1,406.0,406.0,2023-06-24,2023,6,24,5,406.0
1883,65,92,3,37.68,113.03,2023-09-21,2023,9,21,3,37.67666666666667
1884,313,85,4,53.8,215.19,2023-07-22,2023,7,22,5,53.7975
1885,82,88,3,167.97,503.9,2023-05-14,2023,5,14,6,167.96666666666667
1886,483,26,1,265.37,265.37,2023-01-19,2023,1,19,3,265.37
1887,450,65,2,132.92,265.83,2023-01-12,2023,1,12,3,132.915
1888,24,34,3,445.42,1336.25,2023-05-28,2023,5,28,6,445.4166666666667
1889,349,4,2,312.66,625.33,2023-04-01,2023,4,1,5,312.665
1890,248,1,2,492.83,985.67,2023-02-25,2023,2,25,5,492.835
1891,331,119,1,147.51,147.51,2023-05-05,2023,5,5,4,147.51
1892,340,109,3,492.57,1477.71,2023-11-18,2023,11,18,5,492.57
1893,331,81,1,519.32,519.32,2023-12-16,2023,12,16,5,519.32
1894,373,96,4,344.17,1376.7,2023-05-08,2023,5,8,0,344.175
1895,61,59,3,370.14,1110.43,2023-08-11,2023,8,11,4,370.1433333333334
1896,357,77,3,52.19,156.58,2023-11-23,2023,11,23,3,52.193333333333335
1897,43,82,1,373.76,373.76,2023-11-24,2023,11,24,4,373.76
1898,201,108,4,481.3,1925.2,2023-04-04,2023,4,4,1,481.3
1899,51,52,1,136.9,136.9,2023-04-01,2023,4,1,5,136.9
1900,449,52,4,133.14,532.57,2023-04-13,2023,4,13,3,133.1425
1901,76,80,1,266.82,266.82,2023-12-02,2023,12,2,5,266.82
1902,469,46,2,26.54,53.08,2023-11-10,2023,11,10,4,26.54
1903,204,23,4,484.59,1938.37,2023-06-05,2023,6,5,0,484.5925
1904,140,70,4,227.39,909.56,2023-10-10,2023,10,10,1,227.39
1905,449,74,2,427.03,854.05,2023-05-29,2023,5,29,0,427.025
1906,376,2,2,180.59,361.18,2023-05-25,2023,5,25,3,180.59
1907,169,10,3,326.35,979.06,2023-08-26,2023,8,26,5,326.3533333333333
1908,483,90,1,22.27,22.27,2023-06-29,2023,6,29,3,22.27
1909,311,69,1,274.16,274.16,2023-05-07,2023,5,7,6,274.16
1910,457,112,3,78.24,234.72,2023-09-29,2023,9,29,4,78.24
1911,390,99,4,108.03,432.11,2023-09-24,2023,9,24,6,108.0275
1912,143,55,2,274.97,549.93,2023-04-03,2023,4,3,0,274.965
1913,308,57,4,291.03,1164.13,2023-09-03,2023,9,3,6,291.0325
1914,199,24,2,368.38,736.76,2023-11-26,2023,11,26,6,368.38
1915,418,106,3,388.56,1165.67,2023-05-05,2023,5,5,4,388.5566666666667
1916,484,1,4,498.54,1994.18,2023-02-04,2023,2,4,5,498.545
1917,375,115,1,484.95,484.95,2023-07-01,2023,7,1,5,484.95
1918,218,65,4,154.31,617.24,2023-02-22,2023,2,22,2,154.31
1919,417,90,4,24.71,98.83,2023-07-01,2023,7,1,5,24.7075
1920,209,8,2,339.22,678.45,2023-11-20,2023,11,20,0,339.225
1921,419,95,3,222.87,668.62,2023-02-19,2023,2,19,6,222.87333333333333
1922,313,119,2,112.15,224.3,2023-09-05,2023,9,5,1,112.15
1923,6,25,3,514.82,1544.45,2023-09-26,2023,9,26,1,514.8166666666667
1924,474,19,1,335.02,335.02,2023-09-02,2023,9,2,5,335.02
1925,43,1,2,541.6,1083.2,2023-02-28,2023,2,28,1,541.6
1926,440,5,1,426.55,426.55,2023-02-06,2023,2,6,0,426.55
